SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR21014510	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Leak coming from ceiling, dripping down walls. in bathroom and bedroom"""	Cinc Building Dept	2021-02-22	2021-03-11	2022-02-22	"""1820 RUTLAND AV - GJ1887035987 """	45207	39.1455826694237	-84.4673657220761	02/22/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21014443	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-22	2021-03-11	2022-02-22	"""6259 SAVANNAH AV, CINC - GJ1119542422"""	45224	39.205415893209	-84.5540797764237	02/22/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21007221	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-29	2021-03-11	2022-01-29	"""4789 HARDWICK DR, CINC - GJ0779433409"""	45238	39.1250916946819	-84.5961951349931	01/29/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21006444	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Leaks in back room. mold on walls and under carpet"""	Cinc Building Dept	2021-01-27	2021-03-11	2022-01-27	"""1860 QUEEN CITY AV - GJ1088733701 """	45214	39.1269726598348	-84.5603706515475	01/27/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21003095	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Gutters are not working properly. Water now runs down the driveway and into the street causing icing issues on the street. """	Cinc Building Dept	2021-01-13	2021-03-11	2022-01-13	"""1664 GELLENBECK ST - GJ0916832818 """	45205	39.1194338621091	-84.5805102040572	01/13/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21001224	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-06	2021-03-11	2022-01-06	"""1623 TUXWORTH AV, CINC - GJ0771232756"""	45238	39.119231965159	-84.5973496405852	01/06/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21019695	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-10	2021-03-12	2022-03-10	"""4255 WILLIAMSON PL, CINC - GJ1276937968"""	45223	39.164937359427	-84.5372682676438	03/10/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21019645	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Reissue to new ownership."""	Cinc Building Dept	2021-03-10	2021-03-12	2022-03-10	"""3523 WILSON AV - GJ1577135971 """	45229	39.1462076341909	-84.5032022110567	03/10/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21019101	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Grab bar has not been repaired. bathroom wall is leaking. Floor is buckling. """	Cinc Building Dept	2021-03-08	2021-03-12	2022-03-08	"""1500 GROESBECK RD - GJ1210041378 """	45224	39.1957904325862	-84.5439441823046	03/08/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21017492	CLOS	"""Tree, removal request-pub tree"""	"""CPARKF-C"""	""" """	Park Department	2021-03-03	2021-03-12	2022-03-03	"""3847 KIRKUP AV - GJ2402140662 """	45213	39.1863552977599	-84.4062724893834	03/03/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21016925	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Common entrance back door is broken, its off of the hinges. Broken windows in the common hallway. Common hallway flooring is constantly wet. In apartment missing floorboards, floor tiling is coming up, refrigerator is broken and has not been usable for weeks. Bathroom floor tiling is coming up. Bathroom sink leaks and has flooded the apartment. Bedroom closet has mold issues due to water damage. Mold issues throughout the apartment."""	Cinc Building Dept	2021-03-02	2021-03-12	2022-03-02	"""722 GHOLSON AV - GJ1698136334 """	45229	39.1491749969756	-84.4890869093251	03/02/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21016326	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-28	2021-03-12	2022-02-28	"""1228 ROSEMONT AV, CINC - GJ0899332374"""	45205	39.1154815158632	-84.5826671871274	02/28/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21015866	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B201603464 due to ownership change"""	Cinc Building Dept	2021-02-26	2021-03-12	2022-02-26	"""3078 WORTHINGTON AV - GJ0909135543 """	45211	39.1439882727771	-84.5805667508244	02/26/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21014531	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Ceiling leaking due to roof. Ceiling is falling, walls are corroding."""	Cinc Building Dept	2021-02-22	2021-03-12	2022-02-22	"""3549 HARVEY AV - GJ1624836070 """	45229	39.1469818627342	-84.4976446652243	02/22/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21009262	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Basement apartment. Bathroom ceiling is bubbling, leaks and has started to collapse. The leak is causing water damage to the baseboards. """	Cinc Building Dept	2021-02-08	2021-03-12	2022-02-08	"""8333 ANTHONY WAYNE AV - GJ1898143511 """	45216	39.21328402808	-84.4636525834241	02/08/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21006435	CLOS	"""Tree, trim requird private """	"""TTRMPVUF"""	"""TO THE RIGHT OF THIS ADDRESS , TREES HANGING OVER PROPERTY LINE """	Park Department	2021-01-27	2021-03-12	2022-01-27	"""7866 DAWN RD - GJ1926142834 """	45237	39.2071202715337	-84.4606316249265	01/27/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21003207	CLOS	"""Tree, planting request"""	"""TPLANT"""	""" """	Park Department	2021-01-13	2021-03-12	2022-01-13	"""7533 READING RD - GJ1949141895 """	45237	39.1986137909301	-84.4582659306525	01/13/2021 12:00:00 AM	03/12/2021 12:00:00 AM	03/12/2021 12:00:00 AM
SR21020317	CLOS	"""Building, residential"""	"""BLD-RES"""	"""again open to trespassers"""	Cinc Building Dept	2021-03-11	2021-03-15	2022-03-11	"""949 WELLS ST - GJ1014231704 """	45205	39.1091683044525	-84.5695960038727	03/11/2021 12:00:00 AM	03/15/2021 12:00:00 AM	03/15/2021 12:00:00 AM
"""	Cinc Building Dept	2021-03-11	2021-03-15	2022-03-11	""832 BLAIR AV - GJ1681435448 """""	45229	39.1412439757206	-84.4913064874238	03/11/2021 12:00:00 AM	03/15/2021 12:00:00 AM	03/15/2021 12:00:00 AM									
SR21019892	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-10	2021-03-15	2022-03-10	"""4200 34TH AV, CINC - GJ2182536954"""	45209	39.1535419463172	-84.4328806491656	03/10/2021 12:00:00 AM	03/15/2021 12:00:00 AM	03/15/2021 12:00:00 AM
SR21019403	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B201405040."""	Cinc Building Dept	2021-03-09	2021-03-15	2022-03-09	"""4300 RIVER RD - GJ0579828030 """	45204	39.0771289845425	-84.6209109867159	03/09/2021 12:00:00 AM	03/15/2021 12:00:00 AM	03/15/2021 12:00:00 AM
SR21017264	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-03	2021-03-15	2022-03-03	"""2827 ASTORIA AV, CINC - GJ2132935225"""	45208	39.138098928551	-84.4391704380782	03/03/2021 12:00:00 AM	03/15/2021 12:00:00 AM	03/15/2021 12:00:00 AM
SR21016546	OPEN	"""Building, residential"""	"""BLD-RES"""	"""The Cincinnati Fire Department was called when the carbon monoxide detector was activated in the hallway. Inspector Binford responded and upon discovery the kitchen stove was expelling unsafe levels of Carbon Monoxide. The unit was tagged out of service and orders were written to repair or replace the kitchen stove."""	Cinc Building Dept	2021-03-01	2021-03-15	2022-03-01	"""6020 DAHLGREN ST - GJ2544538545 """	45227	39.1669337137375	-84.3905054127997	03/01/2021 12:00:00 AM	03/15/2021 12:00:00 AM	03/15/2021 12:00:00 AM
SR21013705	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Shower doesn't work properly. Toilet constantly overflows even after repairs. """	Cinc Building Dept	2021-02-19	2021-03-15	2022-02-19	"""601 MAPLE AV - GJ1646435534 """	45229	39.1421087261042	-84.4953196573796	02/19/2021 12:00:00 AM	03/15/2021 12:00:00 AM	03/15/2021 12:00:00 AM
SR21013204	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Lower level of the house has no electricity, none of the outlets work. Heat constantly goes in & out, sometimes it will be out for a few days. Insulation isn't sufficient. Mice infestation."""	Cinc Building Dept	2021-02-18	2021-03-15	2022-02-18	"""2506 MEADOWMAR LN - GJ2605831275 """	45230	39.1013276021122	-84.3858345854758	02/18/2021 12:00:00 AM	03/15/2021 12:00:00 AM	03/15/2021 12:00:00 AM
SR21021174	CLOS	"""Building, residential"""	"""BLD-RES"""	"""No hot water since 3-14-2021.Tenant was told there is 1 water heater for 3 units to share. Sewage smell coming in through the vents, its worse when the heat is in use. Bathroom sink doesn't drain properly,there are times takes hours for it drain. Kitchen double sink, both sides fills up when one side is being filled and doesn't drain propely. """	Cinc Building Dept	2021-03-15	2021-03-16	2022-03-15	"""3727 KIRKUP AV - GJ2376540672 """	45213	39.1865127418408	-84.409223340804	03/15/2021 12:00:00 AM	03/16/2021 12:00:00 AM	03/16/2021 12:00:00 AM
SR21021233	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-15	2021-03-16	2022-03-15	"""3973 LOWRY AV, CINC - GJ1646437462"""	45229	39.1594624453898	-84.494697579891	03/15/2021 12:00:00 AM	03/16/2021 12:00:00 AM	03/16/2021 12:00:00 AM
SR21020752	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-13	2021-03-16	2022-03-13	"""2830 HARRISON AV, CINC - GJ0801835465"""	45211	39.1435477128822	-84.5929893386455	03/13/2021 12:00:00 AM	03/16/2021 12:00:00 AM	03/16/2021 12:00:00 AM
SR21017840	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Bathroom sink leaking."""	Cinc Building Dept	2021-03-04	2021-03-16	2022-03-04	"""2258 HARRISON AV - GJ0959834617 """	45211	39.1355304716804	-84.5749915750285	03/04/2021 12:00:00 AM	03/16/2021 12:00:00 AM	03/16/2021 12:00:00 AM
SR21015065	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Entire building. No Water since 10:00 p.m. 2-23-2021."""	Cinc Building Dept	2021-02-24	2021-03-16	2022-02-24	"""2614 MONTANA AV - GJ0890236791 """	45211	39.1552711494935	-84.582361064835	02/24/2021 12:00:00 AM	03/16/2021 12:00:00 AM	03/16/2021 12:00:00 AM
SR21015032	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-24	2021-03-16	2022-02-24	"""1900 FAIRMOUNT AV, CINC - GJ1102534099"""	45214	39.1305186219043	-84.5586480023252	02/24/2021 12:00:00 AM	03/16/2021 12:00:00 AM	03/16/2021 12:00:00 AM
SR21005009	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Faulty wiring, falty struction"""	Cinc Building Dept	2021-01-21	2021-03-16	2022-01-21	"""2614 MONTANA AV - GJ0890236791 """	45211	39.1552711494935	-84.582361064835	01/21/2021 12:00:00 AM	03/16/2021 12:00:00 AM	03/16/2021 12:00:00 AM
SR21003065	OPEN	"""Building, residential"""	"""BLD-RES"""	"""No heat since 1-12. Outlets spark and some outlets don't work. Toilet leaks. Tub doesn't drain properly. Gnat infestation. Kitchen sink leaks."""	Cinc Building Dept	2021-01-13	2021-03-16	2022-01-13	"""3181 FERNCREST CT - GJ0875535809 """	45211	39.1464660814872	-84.5843575182964	01/13/2021 12:00:00 AM	03/16/2021 12:00:00 AM	03/16/2021 12:00:00 AM
SR21021811	NEW	"""Building, residential"""	"""BLD-RES"""	"""CO call out by CFD. Defective chimney"""	Cinc Building Dept	2021-03-17	2021-03-17	2022-03-17	"""653 PROBASCO ST - GJ1358734623 """	45220	39.134613808953	-84.5288750324957	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21021881	NEW	"""Building, residential"""	"""BLD-RES"""	"""Tub & toilet constantly backs up. Roach & bed bug infestation. Rooms are too small for the amount of people  living there. """	Cinc Building Dept	2021-03-17	2021-03-17	2022-03-17	"""1560 TREMONT ST - GJ1191533787 """	45214	39.1274967696905	-84.5484645927214	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21020541	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B201902563 due to ownership change."""	Cinc Building Dept	2021-03-12	2021-03-17	2022-03-12	"""3716 RIVER RD - GJ0793928309 """	45204	39.0791324595736	-84.5960945555762	03/12/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21020132	OPEN	"""Building, residential"""	"""BLD-RES"""	"""TRASH/GLASS ALL OVER YARD, CARS PARK IN THE YARD, GLASS BEING THROWN INTO THE DRIVEWAYS FROM KIDS FROM BROKEN WINDOWS. THE BUILDINGS ARE RUN DOWN IN THE HALLWAY, BASEMENT AND OUTSIDE. THERE IS A BROKEN WINDOW THAT HAS A BAG OVER IT. TRASH CARTS ARE ALWAYS IN THE FRONT. """	Cinc Building Dept	2021-03-11	2021-03-17	2022-03-11	"""7854 NEWBEDFORD AV - GJ1954842745 """	45237	39.206250483216	-84.4573316252229	03/11/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21017974	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 3/4/2021 2:14 PM/MPOGGEMANNThis is a Private Wall #336-343 - There is a contractor at 208 Mulberry that has secured the area around the wall - Lot with what is left of the foundation of a house."""	Cinc Building Dept	2021-03-04	2021-03-17	2022-03-04	"""212 MULBERRY ST - GJ1507532555 """	45202	39.1156312055413	-84.512325750067	03/04/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21017411	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Hole under the entrance stairs, skunks getting underneath and now unit smells like skunks all the time. Sewage backup into the basement causing damage to the basement. Roach infestation. """	Cinc Building Dept	2021-03-03	2021-03-17	2022-03-03	"""5142 HAWAIIAN TER - GJ1017239979 """	45223	39.1836606594956	-84.5666839375686	03/03/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21015024	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-24	2021-03-17	2022-02-24	"""1855 KNOX ST, CINC - GJ1115133970"""	45214	39.1293340052819	-84.5571535166829	02/24/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21015028	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-24	2021-03-17	2022-02-24	"""1861 KNOX ST, CINC - """	45214	39.129337799096	-84.5574039805978	02/24/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21015026	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-24	2021-03-17	2022-02-24	"""1857 KNOX ST, CINC - GJ1115133970"""	45214	39.1293352490973	-84.5572381794074	02/24/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21012802	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Basement apartment. No heat. Lights keep flickering on & off. """	Cinc Building Dept	2021-02-17	2021-03-17	2022-02-17	"""2814 HARRISON AV - GJ0806935409 """	45211	39.143027869942	-84.5924236793303	02/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21008069	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Basement apartment. Bathtub & toilet doesn't drain correctly. Insect/flea infestation."""	Cinc Building Dept	2021-02-02	2021-03-17	2022-02-02	"""2135 ST JAMES AV - GJ1690333015 """	45206	39.1193161401275	-84.4910557995011	02/02/2021 12:00:00 AM	03/17/2021 12:00:00 AM	03/17/2021 12:00:00 AM
SR21021741	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-16	2021-03-18	2022-03-16	"""3157 TROY AV, CINC - GJ2213940413"""	45213	39.184599366817	-84.4281066286141	03/16/2021 12:00:00 AM	03/18/2021 12:00:00 AM	03/18/2021 12:00:00 AM
SR21020510	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-12	2021-03-18	2022-03-12	"""4136 W 8TH ST, CINC - GJ0853831495"""	45205	39.1076783864761	-84.5881960567403	03/12/2021 12:00:00 AM	03/18/2021 12:00:00 AM	03/18/2021 12:00:00 AM
SR21020622	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-12	2021-03-18	2022-03-12	"""863 BLAIR AV, CINC - GJ1692935402"""	45229	39.1408054539334	-84.4899751134877	03/12/2021 12:00:00 AM	03/18/2021 12:00:00 AM	03/18/2021 12:00:00 AM
SR21020475	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-12	2021-03-18	2022-03-12	"""963 FAIRBANKS AV, CINC - GJ1021431751"""	45205	39.1095844161072	-84.5687481185839	03/12/2021 12:00:00 AM	03/18/2021 12:00:00 AM	03/18/2021 12:00:00 AM
SR21017028	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Doing work without permits. Doing work after permitted hours. Generator running all the time. Construction debris left all over the place. Burning debris in the backyard. Washing debris and about 5 foot high rubble & debris in the backyard. Caller states that he can't open his windows because of the burning and with loudness of the generator. The roof has parts taken off and it had been tarped, but the tarped has blown off.Caller thinks that the utilities are off and that the meter had been removed.  Caller believes that the building is a fire hazard and not habitable."""	Cinc Building Dept	2021-03-02	2021-03-18	2022-03-02	"""460 PURCELL AV - GJ1057330667 """	45205	39.0997324583825	-84.5649372997955	03/02/2021 12:00:00 AM	03/18/2021 12:00:00 AM	03/18/2021 12:00:00 AM
SR21013713	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Basment walls have cracks and it leaks every time it rains. Roach & mice infestation."""	Cinc Building Dept	2021-02-19	2021-03-18	2022-02-19	"""3441 PRICE AV - GJ1029631477 """	45205	39.1070923080072	-84.5678887509931	02/19/2021 12:00:00 AM	03/18/2021 12:00:00 AM	03/18/2021 12:00:00 AM
SR21022593	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-19	2021-03-19	2022-03-19	"""1920 KEMPER LN, CINC - GJ1734732973"""	45202	39.1188738679853	-84.4861005094799	03/19/2021 12:00:00 AM	03/19/2021 12:00:00 AM	03/19/2021 12:00:00 AM
SR21021452	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Excessive storage in basement - fire load"""	Cinc Building Dept	2021-03-16	2021-03-19	2022-03-16	"""2854 SHAFFER AV - GJ0807335671 """	45211	39.1453810799537	-84.5922962109527	03/16/2021 12:00:00 AM	03/19/2021 12:00:00 AM	03/19/2021 12:00:00 AM
SR21021357	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Re-issue of CC20180657 to new owner"""	Cinc Building Dept	2021-03-16	2021-03-19	2022-03-16	"""833 ROCKDALE AV - GJ1698835752 """	45229	39.1439358945102	-84.4891961357631	03/16/2021 12:00:00 AM	03/19/2021 12:00:00 AM	03/19/2021 12:00:00 AM
SR21021360	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Re-issue of CC20180298 to new ownership """	Cinc Building Dept	2021-03-16	2021-03-19	2022-03-16	"""858 ROCKDALE AV - GJ1713935794 """	45229	39.1442736200374	-84.4874387715715	03/16/2021 12:00:00 AM	03/19/2021 12:00:00 AM	03/19/2021 12:00:00 AM
SR21021117	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Reissue of B201802831 to new ownership."""	Cinc Building Dept	2021-03-15	2021-03-19	2022-03-15	"""1937 STATE AV - GJ1219032933 """	45204	39.1197404193608	-84.5455451067211	03/15/2021 12:00:00 AM	03/19/2021 12:00:00 AM	03/19/2021 12:00:00 AM
